season,episode,scene,quote_index,line,extra
1,7,1,0,"everybody? shh, shhh. uhhh... central perk is proud to present the music of miss phoebe buffay.",[applause]
1,7,3,0,"wow, this is so cool, you guys. the entire city is blacked out!",
1,7,3,2,"wow, you guys, this is big.",
1,7,5,4,that had to hurt!,
1,7,8,0,"alright, somebody.",
1,7,8,8,um... ross?,
1,7,8,13,"oh come on, i already went.",
1,7,8,16,"oh, alright. the weirdest place would have to be... ... oh, the foot of the bed.",[sigh]
1,7,8,19,"i just never had a relationship with that kind of passion, you know, where you have to have somebody right there, in the middle of a theme park.",
1,7,8,21,"there, well, see? barry wouldn't even kiss me on a miniature golf course.",
1,7,8,23,"no, he said we were holding up the people behind us.",
1,7,8,25,"i mean, do you think there are people who go through life never having that kind of...",
1,7,8,27,yeah right.,
1,7,8,29,ok.,[sigh]
1,7,8,31,you don't.,
1,7,8,33,really?,
1,7,8,35,you do?,
1,7,8,37,"oh ross, you're so great.","[she playfully rubs his head and gets up] [ross gets up, pleased with himself.]"
1,7,8,50,what are you shushing?,
1,7,8,52,ahhhh!,
1,7,8,54,huh.,"[she agrees, but looks very confused]"
1,7,11,0,hmmm... this is so nice.,
1,7,11,2,ok.,
1,7,11,4,ohhh!!!!,[looking at something behind ross]
1,7,11,6,"oh, look at the little cat!",[a small kitten is on the roof behind ross]
1,7,12,4,during a blackout? he'd get trampled!,
1,7,14,1,oh. hi. we just found this cat and we're looking for the owner.,"[they knock at the next door, mr. heckles answers]"
1,7,14,7,bob buttons?,
1,7,15,0,"here, kitty-kitty. here kitty-kitty. where did you go, little kitty-kitty-kitty? here kitty-kitty-kitty-kitty...","[while looking at the floor for the cat, rachel runs into a pair of legs. she slowly gets up and sees a gorgeous italian hunk holding the cat. who, by the way, you'll hate very, very soon. the man. not the cat.]"
1,7,15,2,wow.,"[she exhales in amazement, blowing the candle out]"
1,7,16,1,"everybody, this is paolo. paolo, i want you to meet my friends. this is monica.","[entering with paolo, arm in arm]"
1,7,16,3,and joey....,
1,7,16,5,and ross.,
1,7,16,8,he doesn't speak much english.,[proudly]
1,7,16,10,look at that!,
1,7,16,12,"oh... italy, i think.",
1,7,16,14,"well, the cat... the cat turned out to be paolo's cat!",
1,7,16,17,"oh, i found him. he was paolo's cat.",
1,7,16,19,"ah, paolo, this is phoebe.",
1,7,18,3,i have absolutely no idea.,
1,7,18,5,"oh my god, you guys, what am i doing? what am i doing? this is so un-me!",[to monica and phoebe]
1,7,18,8,"god, the first time he smiled at me... those three seconds were more exciting than three weeks in bermuda with barry.",
1,7,18,10,"y'know, i know it's totally superficial and we have absolutely nothing in common, and we don't even speak the same language but goooooooddddddd....","[cut to the other side of the apartment, ross has gone over to straighten things out with paolo.]"
1,8,2,1,"um... yeah. well, i mean, when i first met you, y'know, i thought maybe, possibly, you might be...",
1,8,2,3,"yeah, but then you spent phoebe's entire birthday party talking to my breasts, so then i figured maybe not.",
1,8,2,20,"oh my god! calling from rome! bon giorno, caro mio.",[takes phone]
1,8,2,22,"monica, your dad just beeped in, but can you make it quick? talking to rome. i'm talking to rome.",[showing off to phoebe and chandler]
1,8,4,1,"yes, chandler, that's exactly what it is. it's your hair.",[exasperated]
1,8,4,3,"so, um, did she...",
1,8,4,13,"aw. hey, pheebs, want this?",[gives her a pencil]
1,8,4,15,sure. i just sharpened her this morning.,
1,8,9,4,"oh, you-you mean your earrings?",
1,8,9,6,hm-m.,[sticking her foot out]
1,8,9,8,yes. paolo sent them from italy.,
1,8,10,8,oh no! my new paolo shoes!,
1,8,11,19,"oh, well you know who i love the most?",[humouring him]
1,8,11,21,you!,
1,8,11,28,"pheebs, could you maybe hand me a cracker?",[still trapped under ross]
1,8,12,0,"hey, who's this little naked guy?",
1,8,12,2,"aww, look at the little thing.",
1,8,12,7,"wow, monica, you look just like your grandmother. how old was she there?",
1,9,1,0,"terry, i, i, i know that i haven't worked here very long, but i was wondering, do you think it would be possible if i got a $100 advance in my salary?",
1,9,1,2,"it's so that i can spend thanksgiving with my family. see, every year we go skiing in vail, and normally my father pays for my ticket, but i sort of started the whole independence thing, you know, which is actually why i took this job.",
1,9,1,4,"ok, i, i hear what you're sayin'. i'm with you. um, but i, but i'm trying really hard. and i think i'm doing better. i really do. does anybody need coffee? oh, look at that.",[everyone in the place raises their hand]
1,9,2,0,"excuse me, sir. hi, you come in here all time. i was just wondering, do you think there's a possibility that you could give me an advance on my tips?",
1,9,2,2,"ok, ok, that's fine. fine. hey, i'm sorry about that spill before. only $98.50 to go.",[picks up the tip he leaves] [monica enters.]
1,9,2,37,"absolutely. shoop, shoop, shoop. only a hundred and two dollars to go.",
1,9,2,39,"yeah, well it was. i, i broke a cup.",
1,9,4,4,"no, not even close. forget vail, forget seeing my family, forget shoop, shoop, shoop.",
1,9,4,6,"thanks, you can just put it on the table.",
1,9,4,8,"thanks, you can just put it on the table.",
1,9,4,10,"oh my god, oh, you guys are great.",
1,9,4,14,thank you. thank you so much!,
1,9,4,16,"wait, wait, chandler, this is what you're havin' for thanksgiving dinner? what, what, what is it with you and this holiday?",
1,9,4,20,oh my god.,
1,9,6,1,saw what?,
1,9,8,4,"i got the tickets! i got the tickets! five hours from now, shoop, shoop, shoop.",
1,9,8,6,"ok, i'm gonna get my stuff.",
1,9,8,24,"ok, good-bye you guys. thanks for everything. oh, sorry! oh, sorry!","[she starts to leave, and hits everyone with her skis] [chandler enters, running.]"
1,9,8,28,"i can't, i gotta go.",
1,9,8,32,ok.,[everyone leaves the apartment.]
1,9,10,0,i loved the moment when you first saw the giant dog shadow all over the park.,
1,9,10,3,we're waiting for you to open the door. you got the keys.,
1,9,10,5,"yes, you do. when we left, you said, ""got the keys.""",
1,9,10,7,"no, no, no, you said, ""got the keys"".",
1,9,10,10,"oh, i gotta get my ticket!",
1,9,12,5,"all right, listen, smirky. if it wasn't for you and your stupid balloon, i would be on a plane watching a woman do this right now. but i'm not.",[grabs chandler by the shirt] [makes a gesture like a stewardess pointing out exits]
1,9,12,7,"no, i didn't. i wouldn't say i had the keys unless i had the keys, and i obviously didn't have the keys.",
1,9,12,10,aside from the fact that you said you had them?,
1,9,12,12,"well, you should have.",
1,9,12,14,because!,
1,9,12,16,because!,
1,9,12,22,"oh, god, this is great! the plane is gone, so it looks like i'm stuck here with you guys.",
1,9,12,29,what?,
1,9,12,35,by all means.,
1,9,12,47,and a crappy new year.,
1,10,1,5,"oh, he is precious! where did you get him?",
1,10,2,9,"hey, do you guys know what you're doing for new year's? gee, what?! what is wrong with new year's?",[they all protest and hit her with cushions]
1,10,2,11,"well, for your information, paolo is gonna be in rome this new year, so i'll be just as pathetic as the rest of you.",
1,10,2,17,"phoebe, you're on.",
1,10,2,19,"okay, hi. ladies and gentlemen, back by popular demand, miss phoebe buffay. wooh!",[into microphone]
1,10,3,1,"pheebs, i can't believe he hasn't kissed you yet. i mean god, by my sixth date with paolo, i mean he had already named both my breasts! ...ooh. did i just share too much?",
1,10,3,6,yeah!,
1,10,5,6,"okay, here we go...",[brings joey a mug of coffee]
1,10,5,8,there. now there is.,[glances at joey and then sips his coffee]
1,10,5,12,five.,
1,10,5,14,sorry. paolo's catching an earlier flight.,
1,10,5,17,"oh, c'mon. we'll have, we'll have a big party, and no-one'll know who's with who.",
1,10,7,15,rome. jerk missed his flight.,
1,10,7,17,"no. okay. i was at the airport, getting into a cab, when this woman- this blonde planet with a pocketbook- starts yelling at me. something about how it was her cab first. and then the next thing i know she just starts- starts pulling me out by my hair! so i'm blowing my attack whistle thingy and three more cabs show up, and as i'm going to get into a cab she tackles me. and i hit my head on the kerb and cut my lip on my whistle...oh...everybody having fun at the party? are people eating my dip?","[to monica] [time lapse. monica and rachel, fixed up somewhat, emerge from a bedroom]"
1,10,7,57,"vrrbddy, the bll is drrbing.",
1,10,7,59,the bll is drrbing!,
1,10,7,67,i can't kiss anyone.,
1,10,8,1,...i think that bitch cracked my tooth.,
1,11,3,4,"oh, she's coming up! she's coming up!",[turns on the tv]
1,11,3,7,"no way, forget it.",
1,11,3,10,"chandler, i gotta tell you, i love your mom's books! i love her books! i cannot get on a plane without one! i mean, this is so cool!",
1,11,3,16,"oh, hi sweetie.",[they kiss]
1,11,5,12,"hi! sorry- sorry we're late, we, uh, kinda just, y'know, lost track of time.",
1,11,5,15,"mrs. bing, i have to tell you, i've read everything you've ever written. no, i mean it! i mean, when i read euphoria at midnight, all i wanted to do was become a writer.",
1,11,6,21,hey.,
1,11,6,23,what're you guys doing out here?,
1,11,6,27,"well,sounds like you two have issues.",[she and paolo walk a little way down the hall]
1,11,6,28,"goodbye, baby.",
1,11,9,1,hey.,
1,11,9,3,"yeah. thought i'd give it a shot. i'm still on the first chapter. now, do you think his 'love stick can be liberated from its denim prison'?",
1,11,9,6,hey.,
1,11,9,14,okay. i am so hot!,[writes a little more]
1,11,9,18,central perk is proud to present miss phoebe buffay.,[into microphone]
1,11,9,20,"okay, that was phoebe buffay, everybody. woo!",[into mike] [enter chandler]
1,11,12,0,"okay. now this is just the first chapter, and i want your absolute honest opinion. oh, oh, and on page two, he's not 'reaching for her heaving beasts'.",
1,11,12,3,"alright, alright, so i'm not a great typist...",
1,11,12,5,"alright, that's it! give it back! that's it!",
1,12,2,10,"honey, you can say it, poconos, poconos, it's like poc-o-nos",[touching paolo's nose with forefinger with each syllable]
1,12,2,14,"yes, my sister's giving us her place for the weekend.",
1,12,2,17,i know...,"[camera pans to ross, looking dejected]"
1,12,2,20,"i mean, we are way past the fling thing, i mean, i am feeling things that i've only read about in danielle steele books, you know? i mean, when i'm with him, i'm totally, totally...","[camera pans to ross, holding his stomach]"
1,12,7,0,"i can't believe you don't want to know. i mean, i couldn't not know, i mean, if, if the doctor knows, and carol knows, and susan knows....",[to ross]
1,12,7,10,pheebs!,
1,12,7,15,"oh, right, that's me!",
1,12,8,9,"""ooo,"" what?",
1,12,10,1,hi pheebs!,
1,12,10,3,"no, these aren't all my suitcases. this one's paolo's.",[picks up small blue suitcase and shows to phoebe]
1,12,10,5,"well, sure...just a sec, though, 'cause paolo's on his way over.",
1,12,10,7,"oh, pheebs, pheebs...",
1,12,10,9,"ok, thanks pheebs oh my god, why have i never tasted these before?!","[taking cookie] [takes bite of cookie, overwhelmed]"
1,12,10,11,"all right, well, you're right, these are the best oatmeal cookies i've ever had.",
1,12,10,13,i guess you don't.,
1,12,12,1,i need some milk.,
1,12,12,3,"no... oh , i feel so stupid! oh, i think about the other day with you guys and i was all ""oh, paolo, he's so great, he makes me feel so..."" oh, god, i'm so embarrassed!",
1,12,12,5,"pheebs, if i had never met him this never would have happened! rachel and",
1,12,12,8,"i don't know...right, he's the pig!",
1,12,12,10,"oh, god, he's such a pig,",
1,12,12,12,he's like a big disgusting...,
1,12,12,14,...pig...pig man!,
1,12,12,16,"oh, but he was my pig man...how did i not see this?",[voice wavers]
1,12,12,18,"ok, ok, pheebs...",
1,12,12,20,"oh, god...",
1,12,12,22,"no, no, trust, me, it's, it's, it's much better that i know. uh, i just liked it better before it was better...",[phoebe scoots her chair over to rachel and hugs her]
1,12,14,14,hey.,
1,12,14,16,"ooh, i've been better...",
1,12,14,18,"oh, ross...",
1,12,14,20,"i am so sick of guys. i don't want to look at another guy, i don't want to think about another guy, i don't even want to be near another guy.",[ross crosses arms]
1,12,14,22,"oh ross, you're so great!",
1,12,14,25,oh...,
1,12,14,27,...medium...hmm...any cookies left?,
1,12,14,30,"no. i just need to be by myself for a while, you know? i just got to figure out what i want",
1,12,14,32,"no, i know, i know, and i'm sure your little boy is not going to grow up to be one.",
1,12,14,34,what?,
1,12,14,36,"uh...no. no, no, in fact, you're not having a boy.",
1,13,1,0,"that is it ! you just barge in here, you don't knock",
1,13,1,2,you have no respect for anybody's privacy!,
1,13,1,4,"no, you wait! this is ridiculous!",
1,13,1,6,what? what?!,
1,13,1,8,oh!!,[she storms off]
1,13,2,7,he's so cute! and he seems to like you so much.,
1,13,2,11,okaaay. any of you guys want anything else?,"[to the guys, on the couch]"
1,13,2,13,"no, i'm sorry, we're all out of those. anybody else?",
1,13,2,19,"okay, okay, could we change the subject, please?",
1,13,2,21,"okay, pheebs, i was hoping for more of a change.",
1,13,2,23,"nice? they were nice. i mean, that's it? i mean, mittens are nice.",
1,13,4,1,"i know, i mean, why can't parents just stay parents? why do they have to become people? why do they have... why can't you stop staring at my breasts?",[she walks over near chandler and his gaze stays very obviously on her chest] [notices chandler]
1,13,4,3,did you not get a good enough look the other day?,
1,13,4,6,"c'mon, he's right. tit for tat.",
1,13,4,29,"you're right! i mean you're right! it wasn't just the weebles, but it was the weeble play palace, and and the weebles' cruise ship. oh, which had this little lifeboat for the weebles to wobble in.",
1,13,8,7,"hi, i'm rachel.",
1,13,8,9,bathroom's up there.,
1,13,8,11,"hey, listen, ronni, how long would you say chandler's been in the shower?",
