season,episode,scene,quote_index,line,extra
1,5,7,16,"all right, show's over. nothing to see here. ok, let's do laundry.",[to the crowd in the laundromat] [to rachel]
1,5,7,18,"well, that's because you're such a sweet, gentle, uh...do you, uh, do you...oh, hey, uh you must need detergent.",[ross pulls out a huge box of laundry detergent.]
1,5,7,20,"uberveiss . it's new, it's german, it's extra-tough.",[rachel starts to load her clothes.]
1,5,7,21,"rach, do you uh, are you gonna separate those?",
1,5,7,23,"rach, have you never done this before?",
1,5,7,25,"uh, well, don't worry, i'll use the gentle cycle. ok, um, basically you wanna use one machine for all your whites, a whole nother machine for colors, and a third for your uh, your uh, delicates, and that would be your bras and your under-panty things.",
1,5,7,27,"uh, that, that, that would be a judgment call.",[visibly nervous]
1,5,12,1,"that does not sound stupid to me. you know, it's like the first time i had to make dinner for myself, after carol left me? i'm sorry, that's all the time we have. next on ross... uh-oh.",[the buzzer on the washer goes off] [opens up the washer]
1,5,12,3,"uh-oh, uh-oh, the laundry's done. it's, uh, it's a song. the laundry song that we sing. uh-oh the laundry's done, uh-oh, uh-oh.",[not wanting to tell her] [singing]
1,5,12,5,"nothing, nothing. lee-lo, the laundry's done.",
1,5,12,7,"all right, all right, it's just that you left a red sock in with all your whites, and now, everything's kinda pink.",
1,5,12,9,"yeah, uh, except for the red sock, which is still red. i'm sorry, please don't be upset, it could happen to anyone.",
1,5,15,0,you got the clothes clean. now that's the important part.,
1,5,15,10,"you were incredible! brand new woman, ladies and gentlemen.",
1,5,15,12,"ok, um, uh, more clothes in the dryer? i'm fine, i'm fine.",[ross turns and bangs his head on an open dryer door.]
1,5,15,14,no.,
1,5,16,1,yeah.,
1,5,16,3,yeah.,
1,5,16,9,"what a beautiful story. hey, i'm fine by the way.",
1,6,1,3,"oh, shhh, shh. magic is about to happen.","[the lights go up on the stage, joey, as freud, is talking to a female patient.]"
1,6,2,3,is it? feels like two.,
1,6,2,5,what?,
1,6,2,7,oh. hel-lo!,
1,6,2,13,he could never get a woman like that in a million years.,
1,6,2,20,c'mon! c'mon!,
1,6,3,33,"no, of course not! ...yeah, yeah, it is.",[thinks]
1,6,3,38,"well, y'know, monogamy can be a, uh, tricky concept. i mean, anthropologically speaking-",[they all pretend to fall asleep.]
1,6,3,39,"fine. fine, alright, now you'll never know.",
1,6,3,42,"alright. there's a theory, put forth by richard leakey-",[they all fall asleep again.]
1,6,4,3,"oh yeah, nobody knows. and we're not supposed to ask.",
1,6,4,16,"oh c'mon! when we were kids, yours was the only raggedy ann doll that wasn't raggedy!",
1,6,4,18,"alright, you madcap gal. try to imagine this. the phone bill arrives, but you don't pay it right away.",
1,6,4,20,because you're a kook! instead you wait until they send you a notice.,
1,6,4,26,monica? you're mom.,[monica gasps.]
1,6,4,34,"c'mon, seriously, joey, what's the part?",
1,6,4,42,"you're right, you're right, it is...so you gonna invite us all to the big opening? commercial break",
1,6,8,0,"look at it this way you dumped her . right? i mean, this woman was unbelievably sexy, and beautiful, intelligent, unattainable... tell me why you did this again?",[joey enters.]
1,6,8,4,"no? what happened, big guy?",
1,6,8,6,it felt like a 'big guy' moment.,
1,6,8,15,"yeah, i mean... i think when it's your shot, y'know, you-you know it's your shot. did it... feel like your shot..?",
1,6,8,25,she is a kook.,
1,7,5,1,"and officiating at tonight's blackout, is rabbi tribbiani.",
1,7,8,3,that's my sister.,
1,7,8,6,"pheebs, what about you?",
1,7,8,9,"disneyland, 1989, 'it's a small world after all.'",
1,7,8,11,"the ride broke down. so, carol and i went behind a couple of those mechanical dutch children... then they fixed the ride, and we were asked never to return to the magic kingdom.",
1,7,8,17,step back.,
1,7,8,20,"well, it was the only thing to do there that didn't have a line.",
1,7,8,22,come on.,
1,7,8,24,and you didn't marry him because...?,[sarcastically]
1,7,8,26,"probably. but you know, i'll tell you something. passion is way overrated.",
1,7,8,28,"it is. eventually, it kind of... burns out. but hopefully, what you're left with is trust, and security, and... well, in the case of my ex-wife, lesbianism. so, you know, for all of those people who miss out on that passion... thing, there's all that other good stuff.",
1,7,8,30,"but, um... i don't think that's going to be you.",
1,7,8,32,"uh-uh. see, i see.... big passion in your future.",
1,7,8,34,mmmm.,
1,7,8,36,i do.,
1,7,8,39,what?,[innocently]
1,7,8,41,what? why not?,[acts surprised] [pause]
1,7,8,43,"no, no, no. i'm not in the zone.",
1,7,8,45,"i'm taking my time, alright? i'm laying the groundwork. yeah. i mean, every day i get just a little bit closer to...",
1,7,8,47,"i will, i will. see, i'm waiting for the right moment. what? what, now?",[joey looks at him]
1,7,8,49,shhhh!,
1,7,8,51,we're shushing... because... we're trying to hear something. listen. don't you hear that?,[everyone is silent]
1,7,8,53,see?,
1,7,10,1,"ok, here goes.",[to joey]
1,7,10,3,i'm going to do it.,
1,7,10,5,"you come out there, you're a dead man.",
1,7,10,7,thanks. ok.,[joey hugs him]
1,7,11,1,"ok, i have a question. well, actually, it's not so much a question as.. more of a general wondering... ment.",
1,7,11,3,"ok. here goes. for a while now, i've been wanting to, um....",
1,7,11,5,"yes, yes, that's right...",
1,7,11,7,"what? ow! monica, joey, and","[the cat jumps on his shoulders] [cut to inside. monica, joey and phoebe are singing while outside, ross and rachel are trying to get the cat off of ross' shoulder.]"
1,7,12,3,why don't we just put 'poor little tooty' out in the hall?,
1,7,12,5,yeah?,[nonchalantly]
1,7,16,0,lucky sixes....,[rolling]
1,7,16,11,"so, um... where did paolo come from?",[jealous]
1,7,16,13,"no, i mean tonight, in the building. suddenly. into our lives.",
1,7,16,15,"that, that is funny... .... and rachel keeps touching him.",[to joey] [phoebe enters.]
1,7,18,1,"blah blah blah, blah blah blah... blah blaaaaaah....","[mocking paolo] [rachel walks away from paolo, laughing.]"
1,7,18,2,wha-what did he say that was so funny?,
1,7,18,4,that's... that's classic.,
1,7,18,11,paolo. hi.,
1,7,18,13,"listen. um, listen. something you should... know... um, rachel and i... we're kind of a thing.",
1,7,18,15,"thing, yes. thing.",
1,7,18,17,"no, no, no. technically the... sex is not... being had, but that's... see, that's not the point. see, um, the point is that... rachel and i should be, er, together. you know, and if you get in the.... um...",
1,7,18,19,"no, no, that's not where i was going. er, if you get in the... way , of us becoming a thing, then i would be, well, very sad.",
1,7,18,21,yeah! se vice ?,
1,7,18,23,so you do know a little english.,
1,7,18,25,do you know the word crapweasel ?,
1,7,18,27,"that's funny, because you know, you are a huge crapweasel!",[they hug.]
1,7,20,1,thank you.,
1,7,20,3,kinda... spooky without any lights.,
1,7,20,5,"ok, guys, guys? i have the definitive one. mwwwooooo-hah-hah...","[the lights come back on, and rachel and paolo are making out. ross clutches his chest.]"
1,7,20,6,oh.. oh... oh.,
1,8,2,8,"nono, me neither. although, uh, y'know, back in college, susan sallidor did.",
1,8,2,10,"no. no, it's just 'cause, uh, i kinda wanted to go out with her too, so i told her, actually, you were seeing bernie spellman... who also liked her, so...","[joey congratulates ross, sees chandler's look and abruptly stops.]"
1,8,2,21,so he's calling from rome. i could do that. just gotta go to rome.,[to joey]
1,8,3,0,"so, uh, how's she doing?",
1,8,3,9,"okay, relax, relax. we are gonna be here for a while, it looks like, and we still have boyfriends and your career to cover.",
1,8,3,12,"oh! ...yeah, they were gross. oh, you know what i loved? her sweet 'n' los. how she was always stealing them from- from restaurants.",
1,8,3,15,she looks so small.,
1,8,3,17,"well, at least she's with pop-pop and aunt phyllis now.",
1,8,3,19,"bye, nana.",[he goes to kiss her but she moves. monica screams. ross shouts and stares in disbelief. monica runs out of the room.]
1,8,3,22,"y'know how-how the nurse said that-that nana had passed? well, she's not, quite..",
1,8,3,24,"she's not- past, she's present, she's back.",
1,8,3,29,"i, uh, i'll go see.",[he goes in]
1,8,3,31,now she's passed.,
1,8,4,4,twice.,
1,8,4,8,"i dunno, it's weird. i mean, i know she's gone, but i just don't feel, uh...",
1,8,4,10,"nono, she's gone.",
1,8,5,0,i thought it was gonna be a closed casket.,
1,8,5,3,i don't see why not.,[sarcastic] [he tries pushing against the chest of drawers. then he opens one of the drawers and climbs into the closet using that; he falls behind the chest of drawers with a shout.]
1,8,5,4,here's my retainer!,
1,8,8,0,this one?,[holding a dress out from inside the closet]
1,8,8,2,"i have shown you everything we have. unless you want your mother to spend eternity in a lemon yellow pant-suit, go with the burgundy.",
1,8,8,5,oh! a fine choice. i'm coming out.,[starts to climb over the furniture]
1,8,8,7,"okay. um, how about these?",[holds out a pair]
1,8,8,9,and where she's going everyone else'll be dressier?,
1,8,8,11,"okay, i have nothing in an evening shoe in the burgundy. i can show you something in a silver that may work.",[forages around]
1,8,8,14,"no! nonono, wait a sec. i may have something in the back. , pulls it down and opens it. it is full of sweet 'n' lo 's.]",[he finds a shoebox [out of shot]
1,8,8,15,oh my god..,
1,8,8,17,"yeah, just... just nana stuff. commercial break",[he reaches up higher and knocks down another shoebox lid. sweet 'n' lo 's rain down on him]
1,8,9,0,"how we doing, you guys ready?",[entering]
1,8,9,2,some days it's all i can think about.,
1,8,9,9,"what, we-uh- we don't have shoes here, or...?",
1,8,10,9,"oh, i hope they're not ruined.",
1,8,10,11,"i know, uh, the air, the-the trees... even though nana's gone there's, there's something almost, uh- i dunno, almost life-aff-",[not looking where he is going he falls into an open grave]
1,8,10,13,i'm fine. just-just... having my worst fear realised...,
1,8,11,1,"what, what is it?",
1,8,11,3,oh! no-n-,
1,8,11,10,"i feel great. i feel- great, i fleel great.",
1,8,11,12,"not the first two, but the second two- woooo! ...i love you guys. you guys are the greatest. i love my sister , i love pheebs...",[kisses monica] [hugs her]
1,8,11,14,...chandler!,
1,8,11,16,"and listen, man, if you wanna be gay, be gay. doesn't matter to me.",[hugs him]
1,8,11,18,rachel. rachel rachel. i love you the most.,[sits down beside her]
1,8,11,20,no.,
1,8,11,22,oh.. you don't get it!,[passes out and slumps across her] [cut to joey watching tv in the corner. he makes an extravagant gesture of disappointment.]
1,8,12,1,that little naked guy would be me.,
1,8,12,3,"yes, yes, fine, that is my penis. can we be grown-ups now?",
1,8,12,5,got me.,
1,8,12,9,looks like a fun gang.,[they all look at each other and smile]
1,8,12,11,"nono, that would be me again. i'm, uh, just trying something.",[looking]
1,9,2,4,"no, they're not.",
1,9,2,6,you're wrong.,
1,9,2,8,you're wrong.,
1,9,2,10,i'm calling mom.,"[getting up, upset] [joey enters. his face looks abnormally colorful.]"
1,9,2,25,"well, you were right. how can they do this to us, huh? it's thanksgiving.",[to monica]
1,9,2,27,will you make the mashed potatoes with the lumps?,
1,9,2,40,"well, i'm off to carol's.",
1,9,2,42,"ooh, ooh. because she's my ex-wife, and will probably want to bring her, ooh, ooh, lesbian life partner.",[mimicking]
1,9,3,0,"hi, is uh, is carol here?",
1,9,3,2,"oh, i uh, just came by to pick up my skull. well, not mine, but...",
1,9,3,4,"thanks. yeah, carol borrowed it for a class, and i have to get it back to the museum.",
1,9,3,6,kinda like a big face without skin.,
1,9,3,8,"ok. wow, you guys sure have a lot of books about bein' a lesbian.",[browsing the apartment]
1,9,3,10,"hey, hey, yertle the turtle. a classic.",[picking up a book]
1,9,3,12,"the uh, the baby that hasn't been born yet? wouldn't that mean you're... crazy?",
1,9,3,14,"you're not serious, i mean, you really... you really talk to it?",
1,9,3,16,"do you uh, do you talk about me?",
1,9,3,18,really?,
1,9,4,0,"look, if she's talking to it, i just think that i should get some belly time too. not that i believe any of this.",
1,9,4,18,"oh, i hate this story.",
1,9,8,1,i don't know. it's just not the same without mom in the kitchen.,
1,9,8,3,that's closer.,"[rachel enters, excited.]"
1,9,8,15,"ok, i'm off to talk to my unborn child.","[ross grabs for some food, monica slaps his hand away.]"
1,9,8,17,"ok, mom never hit.",[ross exits.]
1,9,9,1,"ok, ok, here we go. ok, where am i talking to, here? i mean, uh, well, there is one way that seems to offer a certain acoustical advantage, but...",[he crouches down near her stomach]
1,9,9,3,"ok, ok, ok, ok, here goes. you know, i, you know, can't do this. uh, this is too weird. i feel stupid.",
1,9,9,5,"hello, baby. hello, hello.",[quickly talking]
1,9,11,0,"and everyone's telling me, you gotta pick a major, you gotta pick a major. so, on a dare, i picked paleontology. and you have no idea what i'm saying, because, let's face it, you're a fetus. you're just happy you don't have gills anymore.",
1,9,11,2,"oh, please. i am not singing to your stomach, ok?",[susan enters.]
1,9,11,4,"shh! here we come, walkin' down the street, get the funniest looks from, everyone we meet. hey, hey ! hey, uh, did you just feel that?",[singing] [to carol]
1,9,11,6,"does it always, uh--?",
1,9,11,9,"hey, hey, you're my baby, and i can't wait to meet you. when you come out i'll buy you a bagel, and then we'll go to the zoo",[singing]
1,9,11,11,"hey, hey, i'm your daddy. i'm the one without any breasts",[singin]
1,9,12,20,"here we come, walkin' down the—this doesn't smell like mom's.",
1,9,12,37,i don't even wanna know about the dark cheese.,
1,9,12,46,"and hey, here's to a lousy christmas.",
1,10,1,0,guys? there's a somebody i'd like you to meet.,[a monkey jumps on to his shoulder.]
1,10,1,3,'that' would be marcel. you wanna say hi?,
1,10,1,6,my friend bethel rescued him from some lab.,
1,10,1,10,"yeah. i mean, it's been kinda quiet since carol left, so...",
1,10,1,12,"nah, i dunno... i think you reach a certain age, having a roommate is kinda pathe- ....sorry, that's, that's 'pathet', which is sanskrit for 'really cool way to live'.",[realises]
1,10,2,5,how could you not get it? you were santa last year.,
1,10,3,0,"come here, marcel. sit here.",[marcel wanders off]
1,10,3,2,just a smidge.,
1,10,3,12,"c'mon, this was a pact! this was your pact!",
1,10,3,21,"okay, look, he's not gonna hurt them, right?",
