season,episode,scene,quote_index,line,extra
1,4,16,10,"to the left, to the left- aww!",[they all collapse]
1,5,1,3,"we can? all right, i'm tryin' that.",
1,5,2,0,"so, saturday night, the big night, date night, saturday night, sat-ur-day night!",
1,5,2,2,not a one.,
1,5,2,4,"oh, right, right, shut up.",
1,5,2,6,"no, i know, but it's just so hard, you know? i mean, you're sitting there with her, she has no idea what's happening, and then you finally get up the courage to do it, and there's the horrible awkward moment when you've handed her the note.",
1,5,2,9,"oh, thanks, but i think she'd feel like we're gangin' up on her.",
1,5,2,20,"ooh, i hate when my father calls me that.",
1,5,4,1,"oh. well, hold on camper, are you sure you've thought this thing through?",
1,5,4,3,"it's just you and rachel, just the two of you? this is a date. you're going on a date.",
1,5,4,5,yuh-huh.,
1,5,4,7,"well, you may wanna rethink the dirty underwear. this is basically the first time she's gonna see your underwear—you want it to be dirty?",
1,5,4,9,"oh, and uh, the fabric softener?",
1,5,4,11,there you go.,
1,5,6,0,where are they? where are they?,
1,5,6,2,it's great. maybe tomorrow we can rent a car and run over some puppies.,
1,5,6,4,here we go.,
1,5,6,6,"hey, janice.",
1,5,6,8,"hey, that's not good. can i get an espresso and a latte over here, please?",
1,5,6,10,what?,
1,5,6,12,what... did you get me there?,[covering]
1,5,6,14,bullwinkle socks. that's so sweet.,
1,5,6,16,that's great.,"[the drinks arrive, and chandler downs his espresso in one gulp.]"
1,5,6,17,"well, i'm gonna get another espresso. can i get you another latte?",
1,5,6,19,that's it?,
1,5,6,21,"oh, yeah, that hug looked pretty brutal.",
1,5,11,1,"janice. hi, janice. ok, here we go. i don't think we should go out anymore. janice.",
1,5,14,0,"here's the thing, janice. you know, i mean, it's like we're different. i'm like the bing, bing, bing. you're like the boom, boom, ... boom.",[chandler flails his hand out and hits janice in the eye]
1,5,14,2,"oh, my god, i'm so sorry. are you ok?",
1,5,14,4,i hit her in the eye! i hit her in the eye! this is the worst break-up in the history of the world.,[to phoebe]
1,5,14,6,"oh, i don't know, a million?",
1,5,14,8,i'm fine.,
1,5,14,10,i'm not fine. here she comes.,
1,5,14,12,how do you do that?,
1,5,14,14,we should always always break up together.,
1,5,16,13,i'm free! i'm free!,
1,6,1,1,"you can always spot someone who's never seen one of his plays before. notice, no fear, no sense of impending doom...",
1,6,2,2,"ross, ten o'clock.",[staring at a woman across the room]
1,6,2,4,"no, ten o'clock",
1,6,2,6,"there's a beautiful woman at eight, nine, ten o'clock!",[sighs and gestures to explain]
1,6,2,8,"she's amazing! she makes the women that i dream about look like short, fat, bald men!",
1,6,2,10,"oh yeah, and what would my opening line be? 'excuse me. blarrglarrghh.'",
1,6,2,12,"oh please, could she be more out of my league? ross, back me up here.",
1,6,2,14,"thank you, buddy.",
1,6,2,17,y'think?,
1,6,2,19,"oh god, i can't believe i'm even considering this... i'm very very aware of my tongue...",
1,6,2,21,here goes.,[he walks over to her but just stands there.]
1,6,2,23,"hi.... um... okay, next word... would be... chandler! chandler is my name, and, uh... ...hi.",[he clears his throat noisily]
1,6,2,25,"yes, yes i did, but what i didn't say was what i was about to say, what i wanted to say was, uh... would you like to go out with me sometime, thankyou, goodnight.",[he walks back to the others but she calls him back.]
1,6,2,32,"she said yes!! she said yes!! awful play, man. whoah. her name's aurora, and she's italian, and she pronounces my name 'chand-lrr'. 'chand-lrr'. i think i like it better that way. oh, listen, the usher gave me this to give to you.",[running back] [to joey] [to all] [to joey] [he fishes a card out of his pocket.]
1,6,3,0,"hey, kids.",
1,6,3,3,"well, i can't believe i've been here almost seven seconds and you haven't asked me how my date went.",
1,6,3,5,it was unbelievable. i-i've never met anyone like her. she's had the most amazing life! she was in the israeli army...,[a flashback of aurora and chandler on their date in central perk is denoted by italics.]
1,6,3,7,"alright. once i got on the subway, right, and it was at night, and i rode it all the way to brooklyn... just for the hell of it.",
1,6,3,8,we talked 'til like two. it was this perfect evening... more or less.,
1,6,3,10,"oh, i'm sorry, so 'we' is?",
1,6,3,13,who's rick?,
1,6,3,16,"oh, so you're divorced?",
1,6,3,18,"oh, i'm sorry, then you're widowed?...hopefully?",
1,6,3,20,"so tell me, how do- how do you think your husband would feel about you sitting here with me?...sliding your foot so far up my pant leg you can count the change in my pocket?",
1,6,3,22,"ethan? there's, there's an ethan?",
1,6,3,25,"so explain something to me here, uh, what kind of a relationship do you imagine us having if you already have a husband and a boyfriend?",
1,6,3,27,...hm.,
1,6,3,29,what 'not work out'? i'm seeing her again on thursday. didn't you listen to the story?,
1,6,3,31,"well, y'know, i had some trouble with it at first too, but the way i look at it is, i get all the good stuff all the fun, all the talking, all the sex; and none of the responsibility. i mean, this is every guy's fantasy!",
1,6,4,1,are we greeting each other this way now? 'cause i like that.,
1,6,4,12,"thank god you didn't try to fan out the magazines. i mean, she'll scratch your eyes right out.",
1,6,4,24,"someone's left a glass on the coffee table. there's no coaster. it's a cold drink, it's a hot day. little beads of condensation are inching their way closer and closer to the surface of the wood...",
1,6,4,40,"oh no, it's terrific, it's... it's... y'know, you deserve this, after all your years of struggling, you've finally been able to crack your way into showbusiness.",
1,6,5,6,where's joey? his mom's on the phone.,
1,6,5,8,"c'mon, we're roommates! my eyes!! my eyes!!","[he goes into the bathroom, screams, and runs back out.]"
1,6,5,11,"oh, that would be monica. hey, listen, i wanna borrow a coupla things, aurora spent the night, i really wanna make her breakfast.",
1,6,5,13,"yeah, well, i only have twenty minutes until ethan, so, y'know..",[he starts to raid the fridge.]
1,6,5,15,"no, no resentment, believe me, it's worth it. 'kay? y'know in a relationship you have these key moments that you know you'll remember for the rest of your life? well, every- single- second is like that with aurora.. and i've just wasted about thirty-five of them talking to you people, so, uh.. monica, can you help me with the door?",[he has armloads of stuff.]
1,6,7,0,"god, i love these fingers...",
1,6,7,2,"no, actually i meant my fingers. look at 'em, look at how happy they are.",
1,6,7,4,"oh no nonononononnononono, don't go..",[he kisses her and pulls her back down.]
1,6,7,6,don't go.,
1,6,7,8,"too bad, she's leaving.",[to himself]
1,6,7,10,"well, i thought- i thought you talked to rick.",
1,6,7,12,"what, ethan? he got to spend the whole day with you!",
1,6,7,14,"i know there'll be many moments in the years to come when i'll regret asking the following question, but- and andrew is?",
1,6,7,16,"oh, so what you're saying is you're not completely fulfilled by rick, ethan and myself?",
1,6,7,18,"well, y'know, most women would kill for three guys like us.",
1,6,7,20,you.,
1,6,7,22,"nono, just you.",
1,6,7,24,lose the other guys.,
1,6,7,26,"c'mon, we're great together, why not?",
1,6,7,28,"...well, y'know, part of me wants that, but it's like i'm two guys, y'know? i mean, one guy's going 'shut up! this is great!' but there's this other guy. actually it's the same guy that wells up every time that grinch's heart grows three sizes and breaks that measuring device... and he's saying, y'know, 'this is too hard! get out! get out!'",
1,6,7,30,"i don't know, i-i have to listen to both of them, they don't exactly let each other finish...",
1,6,7,32,...the second guy.,
1,6,7,34,"sorry, the first guy runs the lips.","[she leaves, chandler sighs, and falls back on his bed.]"
1,6,8,5,"""big guy?""",[to ross]
1,6,8,12,something so sweet and...disturbing about that.,
1,7,2,0,"oh, great . this is just...",[chandler sees that there is a gorgeous model inside the vestibule with him. he makes a gesture of quiet exuberance.]
1,7,4,0,"oh my god, it's that victoria's secret model. something... something goodacre.",
1,7,4,2,"she's right, it's jill. jill goodacre. oh my god. i am trapped in an atm vestibule with jill goodacre! is it a vestibule? maybe it's an atrium. oh, yeah, that is the part to focus on, you idiot!",[pause]
1,7,4,4,jill says vestibule... i'm going with vestibule.,
1,7,4,6,"oh! some guy. some guy. 'hey jill, i saw you with some guy last night. yes, he was some guy",[chandler strides proudly across the vestibule and jill stares at him.]
1,7,6,0,"alright, alright, alright. it's been fourteen and a half minutes and you still have not said one word. oh god, do something. just make contact, smile!","[chandler smiles at her, she smiles back sweetly.]"
1,7,6,1,there you go!,"[he continues to smile like an idiot, and she looks frightened.]"
1,7,6,2,you're definitely scaring here.,
1,7,6,4,"yeah, about 300 guys i went to high school with. yeah, thanks.",[takes phone]
1,7,7,1,"hey, it's me.",
1,7,7,3,"yeah, i'm fine. i'm trppd in an atm vstbl wth jll gdcr",[trying to cover up what he is saying]
1,7,7,5,i'm trppd... in an atm vstbl... wth jll gdcr !,
1,7,7,7,put joey on the phone.,[angry]
1,7,7,9,i'm trppd... in an atm vstbl... wth jll gdcr,
1,7,7,11,"yeah, like that thought never entered my mind.",
1,7,9,1,"um, is it sugarless?",
1,7,9,3,"oh, then no thanks. what the hell was that? mental note if jill goodacre offers you gum, you take it. if she offers you mangled animal carcass, you take it.",
1,7,13,0,"you know, on second thought, gum would be perfection. 'gum would be perfection'? 'gum would be perfection.' could have said 'gum would be nice,' or 'i'll have a stick,' but no, no, no, no. for me, gum is perfection . i loathe myself.","[jill gives him a stick of gum, and a strange look]"
1,7,17,0,"ah, let's see. what next? blow a bubble. a bubble's good. it's got a... boyish charm, it's impish. here we go.","[chewing gum] [chandler waits until jill is looking, then starts to blow a bubble. but instead of blow one, he accidentally spits the gum out of his mouth and hits the wall.]"
1,7,17,1,"nice going, imp. ok, it's ok. all i need to do is reach over and put it in my mouth.",[chandler slyly grabs the gum from the wall and slides it back in his mouth.]
1,7,17,2,"good save! we're back on track, and i'm... ..chewing someone else's gum. this is not my gum . oh my god! oh my god! and now you're choking.",[grimacing] [chandler starts to choke.]
1,7,17,5,yes... thank you. that was... that was....,[gasping]
1,7,19,1,ok.,
1,7,21,1,"yes. yes, thanks for letting me use your phone... and for saving my life.",
1,7,21,3,"hi, um, i'm account number 7143457. and, uh, i don't know if you got any of that, but i would really like a copy of the tape.",
1,8,1,1,dehydrated japanese noodles under fluorescent lights... does it get better than this?,
1,8,1,3,"ah, y'see, perfect might be a problem. had you said 'co-dependent', or 'self-destructive'...",
1,8,1,5,yes please.,
1,8,1,7,he's a he?,
1,8,2,0,"...couldn't enjoy a cup of noodles after that. i mean, is that ridiculous? can you believe she actually thought that?",
1,8,2,2,you did?,
1,8,2,4,"huh. did, uh... any of the rest of you guys think that when you first met me?",
1,8,2,9,you're kidding! did you tell her i wasn't?,
1,8,2,11,"well, this is fascinating. so, uh, what is it about me?",
1,8,2,13,"ross is smart and funny, d'you ever think that about him?",
1,8,2,15,what is it?!,
1,8,2,18,"oh, oh, a quality, good, because i was worried you guys were gonna be vague about this.",[phone rings; monica gets it]
1,8,4,0,"i just have to know, okay. is it my hair?",
1,8,7,0,"hey, gorgeous.",
1,8,7,2,"no, nono, don't- don't worry about it. believe me, apparently other people have made the same mistake.",
1,8,7,4,"so, uh... what do you think it is about me?",
1,8,7,6,"...quality, right, great.",
1,8,7,8,"lowell? financial services' lowell, that's who you saw me with?",
1,8,7,10,"well, yeah... 's'no brian in payroll.",
1,8,7,12,"no! uh, i d'know! the point is, if you were gonna set me up with someone, i'd like to think you'd set me up with someone like him.",
1,8,7,14,excuse me? you don't think i could get a brian? because i could get a brian. believe you me. ...i'm really not.,
1,8,9,11,"well, don't we look nice all dressed up?...it's stuff like that, isn't it?",[they all leave.]
1,8,10,3,"nothing, just your overcoat sounds remarkably like brent mussberger.",
1,8,10,5,you're watching a football game at a funeral?,
1,8,10,7,"you are a frightening, frightening man.",[rachel steps in a patch of mud]
1,8,11,6,"oh, no-",
1,8,11,8,"hi, i'm chandler, and i have no idea who dorothy is.","[they shake hands. cut to ross emerging from a hallway, grinning inanely. he is obviously very stoned]"
1,8,11,15,hey.,
1,8,12,4,who are those people?,
1,8,13,0,"hey, lowell.",
1,8,13,2,so how's it going there in financial services?,
1,8,13,4,"good, good. listen, heh, i dunno what shelley told you about me, but, uh... i'm not.",
1,8,13,6,really.,
1,8,13,8,so- you can tell?,
1,8,13,10,"so you don't think i have a, a quality?",
1,8,13,12,he is ?,
1,8,13,14,"out of my league. i could get a brian. if i wanted to get a brian, i could get a brian. hey, brian.",[brian enters behind him] [sees him]
1,9,2,12,hey.,
1,9,2,14,and this from the cry-for-help department. are you wearing makeup?,
1,9,2,16,"that's so funny, 'cause i was thinking you look more like joey tribbiani, man slash woman.",
1,9,2,21,do you know which one you're gonna be?,
1,9,2,23,"good luck, man. i hope you get it.",
1,9,2,31,"yes, every single one of them.",
1,9,2,38,i thought it was $98.50.,
1,9,4,2,"i'd just like to say that i'm totally behind this experiment. in fact, i'd very much like to butter your head.",[rachel enters.]
1,9,4,17,"all right, i'm nine years old.",
1,9,4,19,"we just finished this magnificent thanksgiving dinner. i have--and i remember this part vividly--a mouthful of pumpkin pie, and this is the moment my parents choose to tell me they're getting divorced.",
1,9,4,21,yes. it's very difficult to appreciate a thanksgiving dinner once you've seen it in reverse.,
1,9,7,1,"tonight, on a very special blossom. commercial break",
1,9,8,5,"oh, you must stop shooping.",
1,9,8,8,"no, i prefer to keep a safe distance from all this merriment.",[phoebe takes a slice of pumpkin pie and waves it in front of chandler's face.]
1,9,8,10,"ok, we all laughed when you did it with the stuffing, but that's not funny anymore.",[chandler leaves.]
1,9,8,25,the most unbelievable thing has happened. underdog has just gotten away.,
1,9,8,27,"no, no, the actual cartoon character. of course the balloon. it's all over the news. right before he reached macy's , he broke free and was spotted flying over washington square park. i'm goin' to the roof, who's with me?",
1,9,8,29,come on. an 80-foot inflatable dog let loose over the city. how often does that happen?,
1,9,10,8,do either of you have the keys?,
1,9,12,4,for an emergency just like this.,[sarcastic]
1,9,12,18,"ok, monica, only dogs can hear you now, so, look, the door's open. here we go.",[they walk in. smoke fills the apartment.]
1,9,12,27,now this feels like thanksgiving.,[time lapse. everyone is upset with each other. phoebe is at the window.]
1,9,12,34,shall i carve?,
1,9,12,36,"ok, who wants light cheese, and who wants dark cheese?",
1,9,12,44,"i'd like to propose a toast. little toast here, ding ding. i know this isn't the kind of thanksgiving that all of you all planned, but for me, this has been really great, you know, i think because it didn't involve divorce or projectile vomiting. anyway, i was just thinking, i mean, if you'd gone to vail, and if you guys'd been with your family, if you didn't have syphilis and stuff, we wouldn't be all together, you know? so i guess what i'm trying to say is that i'm very thankful that all of your thanksgivings sucked.",
1,9,12,48,"here, here!",
1,10,1,8,"hey, that monkey's got a ross on its ass!",
1,10,2,1,might wanna open with the snowman.,[enter joey]
1,10,2,10,"nothing for you, you have paolo. you don't have to face the horrible pressures of this holiday desperate scramble to find anything with lips just so you can have someone to kiss when the ball drops!! man, i'm talking loud!",
1,10,2,13,"it's just that i'm sick of being a victim of this dick clark holiday. i say this year, no dates, we make a pact. just the six of us- dinner.",
1,10,2,15,"y'know, i was hoping for a little more enthusiasm.",
1,10,2,25,that guy's going home with a note!,"[quietly, to the others]"
1,10,3,8,"wait a minute, wait a minute, i see where this is going, you're gonna ask him to new year's, aren't you. you're gonna break the pact. she's gonna break the pact.",
1,10,3,10,"yeah, 'cause i already asked janice.",
1,10,3,13,"i snapped, okay? i couldn't handle the pressure and i snapped.",
1,10,3,15,"i'm not saying it was a good idea, i'm saying i snapped!","[joey enters, his shoes have bells on, which jingle as he walks. he is wearing a long coat.]"
1,10,3,17,too many jokes... must mock joey!,
1,10,3,19,"aah, y'killing me!",[marcel knocks over some kitchen tools]
1,10,3,24,"y'know, if you're gonna work late, i could look in on him for you.",
1,10,3,26,"okay, but if he asks, i'm not going to lie.",
1,10,5,2,fun bobby? your ex-boyfriend fun bobby?,
1,10,5,5,i happen to know a fun bob.,
1,10,5,21,"that's so weird, i had such a blast with him the other night.",
1,10,5,23,"yeah, we played, we watched tv.. that juggling thing is amazing.",
1,10,5,25,with the balled-up socks? i figured you taught him that.,
1,10,5,27,"y'know, it wasn't that big a deal. he just balled up socks... and a melon...",[max runs in]
1,10,7,1,you remember janice.,
1,10,7,24,but you found me!,[imitating]
1,10,7,26,kill me. kill me now.,[someone else knocks on the door. monica looks through the spyhole]
1,10,7,32,"alright, janice, that's it! janice... janice... hey, janice, when i invited you to this party i didn't necessarily think that it meant that we-",
1,10,7,34,i'm sorry you misunderstood...,
1,10,7,36,"oh, will you give me the thing.",[snatches the camera] [david is feeding phoebe popcorn. max walks up]
1,10,7,54,and then the peacock bit me. please kiss me at midnight.,[to a woman who he has clearly just met] [laughs] [she leaves]
1,10,7,56,"ooh. uh, i don't know how to tell you this, but she's in monica's bedroom, getting it on with max, that scientist geek. ooh, look at that, i did know how to tell you.",
1,10,7,61,and the moment of joy is upon us.,
1,10,7,65,"y'know, i uh.. just thought i'd throw this out here. i'm no math whiz, but i do believe there are three girls and three guys right here.",[makes kiss noise]
1,10,7,71,"alright, somebody kiss me. somebody kiss me, it's midnight! somebody kiss me!",
1,11,3,0,are there no conscious men in the city for you two?,
1,11,3,6,"y'know, we don't have to watch this. weekend at bernie's is on showtime hbo , and cinemax",
1,11,3,9,"exactly. weekend at bernie's ! dead guy getting hit in the groin twenty, thirty times! no?",
1,11,3,11,"yeah, well, you wouldn't think it was cool if you're eleven years old and all your friends are passing around page 79 of 'mistress bitch.'",
1,11,3,13,you can say that because she's not your mom.,
1,11,3,24,"shhh, busy beaming with pride.",
1,11,3,26,now why would she say that's embarrassing?,
1,11,3,29,that's too much information!!,
1,11,3,33,this is the way that i find out. most moms use the phone.,
1,11,3,36,...and then he burst into flames.,
1,11,5,1,please god don't let it be kung pow chicken.,
1,11,5,3,"well, i think you need to come out of your shell just a little.",
1,11,5,6,i know i am.,
1,11,5,17,"myyy mother, ladies and gentlemen.",[cut to mrs. bing on the telephone.]
1,11,6,8,what are you guys doing out here?,
1,11,6,13,"okay, you guys spend waaaay too much time together.",[goes back inside and shuts the door]
1,11,8,0,oh my god.,
1,11,8,2,i can't believe it. paolo kissed my mom?,
1,11,8,4,what?,
1,11,8,6,you knew about this?,[to joey]
1,11,8,8,"i spent the entire day with you, why didn't you tell me?!",
1,11,8,11,i can't believe this! what the hell were you thinking?,[to ross]
1,11,8,13,"y'know, of all my friends, no-one knows the crap i go through with my mom more than you.",
1,11,8,15,i can't believe you did this.,[walks toward the door]
1,11,8,18,i'm still mad at you for not telling me.,
1,11,8,21,you gotta let me slam the door!,[leaves; slams the door]
1,11,9,21,what was that?,
1,11,9,23,"yeah, i believe i was talking to joey, alright there, mother-kisser?",[goes to the counter]
1,11,9,26,"yes, well, i expect this from her. okay? she's always been a freudian nightmare.",
1,11,9,28,"because it's complicated, it's complex- hey, you kissed my mom!",[people turn to look]
1,11,9,30,that's very funny. we done now?,
1,11,9,32,"that would be no. look, just because you played tonsil tennis with my mom doesn't mean you know her. alright? trust me, you can't talk to her.",
