season,episode,scene,quote_index,line,extra
1,3,5,7,"'dear ms. buffay. thank you for calling attention to our error. we have credited your account with five hundred dollars. we're sorry for the inconvenience, and hope you'll accept this- - football phone as our free gift.' do you believe this?! now i have a thousand dollars, and a football phone!",[searches in her purse]
1,3,5,26,"yes, yes! like the man in the shoe!",
1,3,5,28,"from the nursery rhyme. 'there was a crooked man, who had a crooked smile, who lived in a shoe, for a... while...'",[dubious pause.]
1,3,7,0,"hey, lizzie.",
1,3,7,2,i brought you alphabet soup.,
1,3,7,4,"yes. but i left in the ys. 'cause, y'know, ""sometimes y"". uh, i also have something else for you.",[she searches in her purse.]
1,3,7,6,"no, but would you like a thousand dollars and a football phone?",
1,3,7,8,i know.,
1,3,7,10,"no, i want you to have it. i don't want it.",
1,3,7,12,"oh, that's fine, no.",
1,3,7,14,"no. 'cause you need that. no, it's okay, thanks.",
1,3,7,16,"okay, alright, you buy me a soda, and then we're even. okay?",
1,3,7,18,okay.,
1,3,9,1,"no, i'm fine.",
1,3,9,3,huh!,
1,3,10,2,"i know! i know, i opened it up and there it was, just floating in there, like this tiny little hitch-hiker!",
1,3,10,4,"does, um, anyone wanna see?",
1,3,10,18,"yeah, 'cause otherwise someone might get what they actually ordered.",
1,3,13,9,does anyone want the rest of this pop-tart?,
1,3,13,11,"sorry. ..y'know, those stupid soda people gave me seven thousand dollars for the thumb.",
1,3,13,13,"and on my way over here, i stepped in gum. ...what is up with the universe?!",
1,3,13,22,"wait, wait, i'm getting a deja vu ...no, i'm not.",
1,3,13,24,there it is!,
1,3,13,30,"you know.. you let your guard down, you start to really care about someone, and i just- i-",[starts chewing her hair]
1,3,15,6,did he mention us?,
1,3,15,12,if you never smoke again i'll give you seven thousand dollars!,[shouting as he leaves]
1,4,1,1,"okay, okay. if i were omnipotent for a day, i would want, um, world peace, no more hunger, good things for the rain-forest...and bigger boobs!",
1,4,2,3,oh! what what what! ...hi.,[waking and startling them]
1,4,2,6,i got no sleep last night!,
1,4,2,8,"my grandmother has this new boyfriend, and they're both kind of insecure in bed. oh, and deaf. so they're constantly, like, having to reassure each other that they're having a good time. you have no idea how loud they are!",
1,4,2,10,thanks.,[chandler and joey enter. joey is counting his steps.]
1,4,2,34,"i remember the day i got my first pay check. there was a cave in in one of the mines, and eight people were killed.",
1,4,2,36,"i worked in a dairy queen , why?",
1,4,2,55,"look, look, i have elbows!",[to monica] [they scream.]
1,4,5,5,"ooh! ooh! and i brought operation ! but, um, i lost the tweezers, so we can't operate. but we can prep the guy!",
1,4,7,2,you are just like jack.,
1,4,7,4,"no, jack and the beanstalk.",
1,4,7,6,"yeah, right! see, he gave up something, but then he got those magic beans. and then he woke up, and there was this, this big plant outside his window, full of possibilities and stuff.. and he lived in a village, and you live in the village..",
1,4,7,8,"oh, see, jack did love the cow.",
1,4,7,10,floopy?,
1,4,7,13,"oh, like that's a word.",
1,4,7,16,"oh, well... 'cause.... you just... i don't like this question.",
1,4,10,5,what?,
1,4,10,7,i don't even have a 'pl'.,
1,4,10,16,and-and a power tie?,
1,4,10,22,big bird's friend.,
1,4,10,24,"oh, i wanna see! lemme see! lemme see!",[she runs up and takes the binoculars.]
1,4,10,28,"ooh, wait.. wait, i see a woman.",
1,4,10,30,definitely not his mother.,
1,4,10,32,"oh, wait, she's walking across the floor.. she's walking.. she's walking.. she's going for the pizza- hey, that's not for you, bitch!",[yelling] [phoebe covers her mouth with her hand walks away from the window.]
1,4,12,4,and phoebe shut up!,
1,4,12,7,yeah?,
1,4,14,1,uh-huh.,
1,4,14,3,"oh! oh! oh! okay, fine, fine. now i don't feel so bad about sleeping with jason hurley.",
1,4,14,5,you'd already broken up.,
1,4,14,7,a couple hours.,
1,4,14,14,there he is! there he is!,
1,4,14,16,right- where we've been looking all night!,
1,5,1,5,"oh, ok, you know what i don't get? the way guys can do so many mean things, and then not even care.",[long pause.]
1,5,2,8,"you know, if you want, i'll do it with you.",
1,5,2,10,"no, i mean you break up with janice and i'll break up with tony.",
1,5,2,13,"yeah, i know, he's sweet, but it's just not fun anymore, you know? i don't know if it's me, or his hunger strike, or, i don't know.",
1,5,2,16,what's the matter? why so scrunchy?,[to rachel]
1,5,2,23,"uh-huh, uh-huh.","[rhythmically] [angela, a beautiful woman in a tight dress, enters.]"
1,5,2,27,are you gonna go over there?,
1,5,6,1,this is nice. we never do anything just the two of us.,
1,5,6,3,"eww, i don't wanna do that.","[janice and phoebe's boyfriend, tony, walk in.]"
1,5,6,5,"ok, have a good break-up.",
1,5,6,20,"yeah, it was really hard.",
1,5,6,22,"ok, you weren't there.",
1,5,11,0,"ok, you can do this. it's just like pulling off a band-aid. just do it really fast, and then the wound is exposed.","[chandler walks back to couch, where janice is.]"
1,5,14,5,oh my god. how many of those have you had?,[chandler downs another espresso.]
1,5,14,7,"chandler, easy, easy. go to your happy place. la la la la la la la.",
1,5,14,9,all right.,[janice returns from the bathroom.]
1,5,14,11,wait here. breathe.,"[phoebe goes over to speak to janice. she talks to her for a few seconds, and then janice immediately smiles, hugs her, waves to chandler, and leaves.]"
1,5,14,13,it's like a gift.,
1,5,14,15,"oh, i'd like that.",
1,5,16,4,what a neat idea. all your clothes match. i'm gonna do this.,[seeing rachel's clothes] [monica and joey enter.]
1,5,16,6,"hey, how'd it go?",
1,5,16,12,"oh, he needed some time to grieve.","[chandler runs by the window outside, joyous.]"
1,5,16,14,that oughta do it.,
1,6,1,2,"the exclamation point in the title scares me. y'know, it's not just freud , it's freud!",[gesturing] [the lights dim.]
1,6,2,15,"oh, oh, but y'know, you always see these really beautiful women with these really nothing guys, you could be one of those guys.",
1,6,2,35,based on this play ? ...based on this play!,
1,6,3,2,"no, 'cause this line is passion, and this is... just a line.",[reading monica's palm]
1,6,3,32,"oh, yeah. that is not true. ross, is this your fantasy?",
1,6,4,11,i can't believe you tried to move the green ottoman.,[to rachel]
1,6,4,14,"yeah, you are, monica. remember when i lived with you? you were like, a little, y'know, ree! ree! ree! ree!",[psycho]
1,6,4,27,ree! ree! ree! ree! ree!,[joey enters and he's on the phone.]
1,6,4,32,"seriously, what-what's the part?",
1,6,8,17,"no, i don't think this was your shot. i mean, i don't even think you just get one shot. i really believe big things are gonna happen for you, i do! you've gotta just keep thinking about the day that some kid is gonna run up to his friends and go 'i got the part! i got the part! i'm gonna be joey tribbiani's ass!'.",
1,7,1,1,"hi. um, i want to start with a song thats about that moment when you suddenly realize what life is all about. ok, here we go. ok, thank you very much.","[plays a chord, then the lights go out]"
1,7,3,4,can i borrow the phone? i want to call my apartment and check on my grandma. what's my number?,[to monica] [monica and rachel look at phoebe strangely.]
1,7,3,5,"well, i never call me",
1,7,5,3,"eww, look. ugly naked guy lit a bunch of candles.","[at window] [they all look at the window, grossed out, then flinch in pain.]"
1,7,8,7,oh... milwaukee.,
1,7,8,12,"oh, rachel.",
1,7,10,0,"new york city has no power, and the milk is getting sour. but to me it is not scary, 'cause i stay away from dairy.... la la la, la la, la la...",[singing] [she writes the lyrics down]
1,7,10,22,about what?,
1,7,10,24,what surprise party?,
1,7,10,26,"well, he didn't tell me.",
1,7,10,28,this is so typical. i'm always the last one to know everything.,
1,7,10,30,yuh-huh! i was the last one to know when chandler got bitten by the peacock at the zoo. i was the last one to know when you had a crush on joey when he was moving in. looks like i was second to last.,[monica gestures at phoebe to shut up; joey looks surprised but pleased]
1,7,11,8,"i'm on top of the world, looking down on creation and the only explanation i can find, is the wonders i've found ever since... commercial break",[singing]
1,7,12,2,"oh, poor little tooty is scared to death. we should find his owner.",
1,7,14,0,"oh no, the mendels, they hate all living things, right?",[stops at a door]
1,7,14,3,he seems to hate you. are you sure?,[trying to hold back the struggling cat]
1,7,14,5,wait a minute. what's his name?,
1,7,14,9,oooh! you are a very bad man!,[the cat runs away from her]
1,7,16,16,alright. i looked all over the building and i couldn't find the kitty anywhere.,
1,7,16,18,ah! well! there you go! last to know again! and i'm guessing... since nobody told me... this is paolo.,
1,7,16,21,you betcha!,[smiling]
1,7,18,7,"i know, i just want to bite his bottom lip. but i won't.",[rachel looks at her]
1,7,18,9,"you know, did you ride mopeds? 'cause i've heard... ... oh, i see... it's not about that right now. ok.",[they stare at her]
1,7,20,0,"oh, look look look. the last candle's about to burn out. 10, 9, 8, 7... ... negative 46, negative 47, negative 48....","[time lapse] [someone blows it out, the room gets completely dark]"
1,7,20,2,thanks.,
1,8,2,6,"yeah, i think so, yeah.",
1,8,2,12,"i dunno, 'cause you're smart, you're funny...",
1,8,4,2,"yeah, you have homosexual hair.",[monica and ross enter.]
1,8,4,6,"oh, that sucks!",
1,8,4,9,maybe that's 'cause she's not really gone.,
1,8,4,12,"hm, i mean maybe no-one ever really goes. ever since my mom died, every now and then, i get the feeling that she's like right here, y'know? oh! and debbie, my best friend from junior high- got struck by lightning on a miniature golf course- i always get this really strong debbie vibe whenever i use one of those little yellow pencils, y'know? ...i miss her.","[she circles her hand around her right shoulder. chandler, sitting on her right, draws back nervously]"
1,8,4,14,thanks!,
1,8,4,17,"y'know, i dunno who this is, but it's not debbie.",[hands back the pencil]
1,8,9,3,"hi, sorry i'm late, i couldn't find my bearings.",[entering]
1,8,9,5,what'd i say?,
1,8,10,10,"god, what a great day. ...what? weather-wise!",
1,8,11,0,"okay, don't worry, i'm just checking to see if the muscle's in spasm...huh.",
1,8,11,2,you missed a belt loop.,
1,8,11,4,"okay, it's in spasm.",
1,8,11,9,"hey, look who's up! how do you feel?",
1,8,11,13,ooh! that's so nice...,
1,9,2,13,hey.,
1,9,2,17,what were you modeling for?,
1,9,2,20,"you know, the asthma guy was really cute.",
1,9,2,33,"yes, and her boyfriend. but we're celebrating thanksgiving in december 'cause he is lunar.",
1,9,2,35,"yeah. oh, can i come?",
1,9,2,41,"ooh, ooh! why don't we invite her?",
1,9,4,1,"oh, i believe it. i think the baby can totally hear everything. i can show you. look, this will seem a little weird, but you put your head inside this turkey, and then we'll all talk, and you'll hear everything we say.",
1,9,6,2,"no, we were just laughing. you know, how laughter can be infectious.",
1,9,8,9,"look out, incoming pumpkin pie!",
1,9,8,18,"ok, all done.",[stirring pot]
1,9,8,20,"oh, i'm sorry, oh, i just, i thought we could have them whipped and then add some peas and onions.",
1,9,8,22,"well, 'cause then they'd be like my mom used to make them, you know, before she died.",
1,9,8,30,almost never.,
1,9,10,1,"yeah, but did they have to shoot him down? i mean, that was just mean.",
1,9,12,8,"ooh, ok, that's it. enough with the keys. no one say keys.",[short pause.]
1,9,12,28,ooh.,
1,9,12,30,ugly naked guy's taking his turkey out of the oven. oh my god. he's not alone. ugly naked guy's having thanksgiving dinner with ugly naked gal.,[they all run to the window.]
1,9,12,33,it's nice that he has someone.,"[time lapse. the gang is around the table, eating grilled cheese sandwiches.]"
1,9,12,40,"ooh, you guys have to make a wish.",
1,9,12,42,"come on, you know, thanksgiving. ooh, you got the bigger half. what'd you wish for?",
1,10,1,7,that is so cruel! why? why would a parent name their child bethel?,
1,10,2,0,"so you guys, i'm doing all new material tonight. i have twelve new songs about my mother's suicide, and one about a snowman.",
1,10,2,12,"yeah, you wish!",
1,10,2,18,"oh, oh, good.",
1,10,2,20,"thanks, hi. um, i wanna start with a song that means a lot to me this time of year. i made a man with eyes of coal and a smile so bewitchin', how was i supposed to know that my mom was dead in the kitchen? la lalala la la la la lalala la la...",[takes mike] [shakes bell as an introduction] [sung ] [shakes bell] [cut to later. everyone is totally depressed by now.]
1,10,2,21,"...my mother's ashes even her eyelashes are resting in a little yellow jar, and sometimes when it's breezy...","[sung] [over the sound of phoebe singing we hear two scientists, max and david, having a noisy discussion]"
1,10,2,22,"...i feel a little sneezy and now i- excuse me, excuse me! yeah, noisy boys! is it something that you would like to share with the entire group?",[sung] [abruptly stops] [they stop talking and look up]
1,10,2,24,"well, c'mon, if it's important enough to discuss while i'm playing, then i assume it's important enough for everyone else to hear!",
1,10,2,27,could you speak up please?,
1,10,2,33,"okay, we're gonna take a short break.",[goes over to their table]
1,10,3,3,"david's like, y'know, scientist guy. he's very methodical.",
1,10,3,5,me too! oh! did you ever see an officer and a gentleman?,
1,10,3,7,"well, he's kinda like the guy i went to see that with. except, except he-he's smarter, and gentler, and sweeter... i just- i just wanna be with him all the time. day and night, and night and day... and special occasions...",
1,10,3,9,"no, no, no, no, no, no. yeah, could i just?",
1,10,4,1,"okay, alright, i have a question, then.",
1,10,4,3,"um, were you planning on kissing me ever?",
1,10,4,5,sure.,
1,10,4,7,"oh, david, i, i think you are a sweeping sorta fella. i mean, you're a sweeper! ...trapped inside a physicist's body.",
1,10,4,9,"oh, yeah, oh, i'm sure of it. you should just do it, just sweep and throw me.",
1,10,4,11,"oh yeah, right now.",
1,10,4,13,"okay, now you're just kinda tidying.",
1,10,4,15,i can hop.,"[she hops onto the table] [they kiss, finally]"
1,10,5,29,"oh, hi max! hey, do you know everybody?",
1,10,5,31,"no, no, he hasn't been around.",
1,10,5,33,minsk?,
1,10,5,35,i know where minsk is.,
1,10,5,37,"so when, when do you leave?",
1,10,6,0,hello?,
1,10,6,2,hi.,
1,10,6,4,"um, well, max told me about minsk, so congratulations! this is so exciting!",[puts on a fake cheery voice]
1,10,6,6,"oh, you're not going? oh, why?",[fake disappointed voice]
1,10,6,9,so-so you're really not going?,
1,10,6,11,oh don't do that.,
1,10,6,13,oh no no.,
1,10,6,15,"oh, but i can't do that-",
1,10,6,17,"it's your thing, and-",
1,10,6,19,"okay, um, stay.",
1,10,6,21,stay.,[he thinks for a moment and sweeps the stuff off the table]
1,10,6,22,getting so good at that!,[she hops on]
1,10,7,16,and then... your face is bloated?,
1,10,7,37,"hi, max!",
1,10,7,41,are you alright?,
1,10,7,43,you're going to minsk.,
1,10,7,45,"oh, you are so going to minsk. you belong in minsk. you can't stay here just 'cause of me.",
1,10,7,47,"oh yes, yes, yes you can. just say, um, 'phoebe, my work is my life and that's what i have to do right now'. and i say 'your work?! your work?! how can you say that?!'. and then you say, um, 'it's tearing me apart, but i have no choice. can't you understand that?'. and i say 'no! no! i can't understand that!'.",[hits him]
1,10,7,49,"ooh, sorry. um, and, and then you put your arms around me. and then you put your arms around me. and, um, and then you tell me that you love me and you'll never forget me.",[he does so]
1,10,7,51,and then you say that it's almost midnight and you have to go because you don't wanna start the new year with me if you can't finish it. i'm gonna miss you. you scientist guy.,[they kiss]
1,10,7,63,everybody looks so happy. i hate that.,
1,10,7,66,i dunno. i don't feel like kissing anyone tonight.,
1,11,1,0,do you think they have yesterday's daily news?,
1,11,1,2,"just wanna check my horoscope, see if it was right.",
1,11,1,4,"where? ooh, come to momma.",[turns to face him]
1,11,1,7,and phoebe thanks.,[in unison] [the guy walks on]
1,11,1,8,we should do something. whistle.,
1,11,1,10,"come on, do it.",
1,11,1,12,do it!,
1,11,1,14,do it do it do it!,
1,11,1,16,i can't believe you did that!,
1,11,2,1,"i just wish there was something we could do. hello. hello, coma guy. get up, you girl scout! up! up! up!",[bends down and talks to him]
1,11,2,3,maybe nobody's tried this.,
1,11,2,5,"yeah, but did you see the dents in his knuckles? that means he's artistic.",
1,11,2,7,"oh! and, he's the kinda guy who, when you're talking, he's listening, y'know, and not saying 'yeah, i understand' but really wondering what you look like naked.",
1,11,2,9,i know.,
1,11,3,2,"yeah, we-we feel kinda responsible.",
1,11,3,20,hey hey hey! she's on!,
1,11,3,23,your mom was arrested?,
1,11,4,1,what about glen? he could be a glen.,
1,11,4,3,ooh! how about agamemnon?,
1,11,5,9,i'm in.,
1,11,7,1,hi.,
1,11,7,3,"nothing, i just thought i'd stop by.. y'know, after the uh... that i.. y'know, so what are you doing here?",
1,11,7,5,"no. no! no! ...so, um, do you think he's doing any better than he was this morning?",[monica brushes coma guy's hair in the other direction]
1,11,7,7,"really? not even to, um, change his pajamas?!",[whips back the sheet to reveal him wearing new pajamas.]
1,11,9,5,hey rach.,[walks up with her guitar]
1,11,9,7,hello.,
1,11,9,9,going to the hospital tonight?,
1,11,9,11,"no, you?",
1,11,9,13,"okay, maybe it was a trick question. um, rachel can we do this now?",[plays a few chords]
1,11,9,19,"thanks. hi, um, 'kay. i'd like to start with a song that's about a man that i recently met, who's, um, come to be very important to me. 'kay. you don't have to be awake to be my man, as long as you have brainwaves i'll be there to hold your hand. though we just met the other day, there's something i have got to say... okay, thank you very much, i'm gonna take a short break!","[monica gives her a look] [sung ] [she sees monica sneaking out] [runs out, knocking over the mike stand]"
1,11,10,0,"alright, whadyou do with him?",[there is the sound of a flushing toilet and coma guy emerges from the bathroom]
1,11,10,2,"look at you! how, how do you feel?",
1,11,10,7,i'm phoebe buffay.,
1,11,10,9,"well, we both have.",
1,11,10,11,"well, actually it's just from me.",
1,11,10,13,you know who shaved you? that was me.,
1,11,10,15,i sang. hah!,[to monica]
1,11,10,18,you're welcome.,
1,11,10,20,"what, that's it?",
1,11,10,25,i don't think you mean that.,
1,11,10,27,y'know what? we thought you were different. but i guess it was just the coma.,
1,12,2,3,"ooh, this is cool...it says in some parts of the world, people actually eat the placenta.",[joey grimaces]
1,12,2,5,sorry.,"[softly] [camera pans back to monica, still on phone]"
1,12,2,15,"woo-hoo, first weekend away together!",
1,12,6,1,"ok, thanks.","[assistant leaves, then walks back in]"
1,12,6,4,"oh, paolo, hi, what are you doing here?",
1,12,6,6,"well, racquela's right, yeah!",[paolo speaks italian]
1,12,6,7,"oh, okay, i don't know what you just said, so let's get started.",
1,12,6,9,"um, that's really your decision, i mean, some people prefer, you know, to take off...oh whoops! you're being naked!",
1,12,7,11,fine!,
1,12,7,13,"nothing, i'm sorry, i'm just, i'm out of sorts.",
1,12,7,19,"all right, you know paolo?",
1,12,7,21,"well, he made a move on me.",[joey and chandler come back]
1,12,8,1,"well, he came in for a massage, and everything was fine until.","[a flashback starts paolo, lying on massage table, moving his hands up phoebe's legs.] [cut back to central perk.]"
1,12,8,5,"oh yeah, i'm sure. and all of a sudden his hands weren't the problem anymore.","[flashback resumes with phoebe doing a voiceover.] [flashback continues paolo rolls over, phoebe looks down, then quickly looks up, bites lip, shakes her head]"
1,12,8,7,"oh, boy scouts could have camped under there.",
1,12,8,10,uma thurman.,
1,12,8,18,she is gonna hate me.,
1,12,10,0,hey!,
1,12,10,2,are you moving out?,
1,12,10,4,"um, um, rachel can we talk for a sec?",
1,12,10,6,"oh! ok, um, ok, um,",[sits down]
1,12,10,8,"ok, um, we haven't known each other for that long a time, and, um, there are three things that you should know about me. one, my friends are the most important thing in my life, two, i never lie, and three, i make the best oatmeal raisin cookies in the world.",[clears throat] [phoebe opens a tin and offers rachel a cookie]
1,12,10,10,"oh, i don't make them a lot because i don't think it's fair to the other cookies",
1,12,10,12,which proves that i never lie.,
1,12,10,14,paolo made a pass at me.,[rachel looks stunned]
1,12,12,0,are you okay?,
1,12,12,2,"ok, i've got milk here you go... oh! better?",[takes thermos from her bag and starts to pour a cup] [rachel drinks straight from thermos] [rachel finishes thermos]
1,12,12,4,"i'm so embarrassed, i'm the one he hit on!",[phoebe's and rachel's lines overlap]
1,12,12,6,i'm so sorry! no i'm sorry! no i'm sorry! no i'm sorry!,
1,12,12,7,"no, wait, oh, what are we sorry about?",
1,12,12,9,such a pig!,
1,12,12,11,oh he's like a...,
1,12,12,13,...like a...,
1,12,12,15,"yes, good! ok...",
1,12,12,17,"oh! i know! it's because... he's gorgeous, and he's charming, and when he looks at you...",[raises hand] [rachel startled]
1,12,12,19,the end.,
1,12,12,21,should i not have told you?,
1,12,13,0,"i think she took it pretty well. you know paolo's over there right now, so...",
1,12,14,3,ooh!,"[paolo enters. ross, phoebe, and monica scatter]"
1,12,14,5,"oh, ok bye-bye.",
1,12,14,9,"oh, just look at her...",[girls move toward rachel on the balcony]
1,12,14,26,you ok?,
1,12,14,28,yep!,
1,13,2,0,"oh, honey, honey, tell them the story about your patient who thinks things are, like, other things. y'know? like, the phone rings and she takes a shower.",
1,13,2,2,oops!,
1,13,2,4,"thanks. okay, now go away so we can talk about you.",
1,13,2,6,isn't he great?,
1,13,2,8,"i know, i know. so sweet... and so complicated. and for a shrink, he's not too shrinky, y'know?",
1,13,2,10,"oh, i don't know, i don't know. i think that's a little weird, y'know? vinyl.",
1,13,2,20,"yeah, 'cause hello, these are not her boobies, these are her breasts.",
1,13,2,36,"oh, this is my friend roger.",
1,13,4,9,it's phoebe.,[intercom]
1,13,4,25,isn't he good?,
1,13,4,31,"oh, okay. feel better, rachel, 'kay?",
1,13,4,33,"oh, okay. listen, thanks for everything, mon.",
1,13,9,1,hey.,
1,13,9,3,good. oh oh! roger's having a dinner thing and he wanted me to invite you guys.,[chandler laughs]
1,13,9,4,so what's going on?,
1,13,9,11,"uh-huh. okay. okay, don't you think, maybe, though, it's just that he's so perceptive that it freaks you out?",
1,13,11,1,"nothing, nothing.",
1,13,11,3,"it's, i mean, it's nothing, i'm fine. it's my friends. they-they have a liking problem with you. in that, um, they don't.",
1,13,11,5,but they don't see all the wonderfulness that i see. they don't see all the good stuff and all the sweet stuff. they just think you're a little...,
1,13,11,7,intense and creepy.,
1,13,11,9,"but i don't. me, phoebe.",
1,13,11,11,"you're not? see, that's why you're so great!",
1,13,12,8,hey.,[entering]
1,13,12,11,"oh, okay, except i broke up with roger.",
1,13,12,13,"yeah, right.",
1,13,12,16,"i don't know, i mean, he's a good person, and he can be really sweet, and in some ways i think he is so right for me, it's just... i hate that guy!",
1,13,13,0,"hey, joey. what's going on?",
1,14,2,4,"'cause he was creepy, and mean, and a little frightening... alright, still, it's nice to have a date on valentine's day!",
1,14,5,6,i know i am. that's why i can't wear a digital watch.,
1,14,5,8,"oh! you know my friend abby who shaves her head? she said that if you want to break the bad boyfriend cycle, you can do like a cleansing ritual.",
1,14,5,10,"yeah. so, we can do it tomorrow night, you guys. it's valentine's day. it's perfect.",
1,14,5,12,"ok. we can, um, we can burn the stuff they gave us.",
1,14,5,14,"or...or we can chant and dance around naked, you know, with sticks.",
1,14,10,0,"ok, so now we need, um sage branches and the sacramental wine.",
1,14,10,2,"um, that's ok! ok. all right. now we need the semen of a righteous man.",[throws it in fire]
1,14,10,5,"ok, yeah, ok. oh, ok.",[she throws the directions in]
1,14,10,7,"ok, and i have the, uh receipt for my dinner with nokululu oon ah ah.",
1,14,10,11,and phoebe eww!,
1,14,16,4,"see, there you go, the cleansing works!",
1,15,3,0,"hey you guys! chandler's coming and he says he has, like, this incredible news, so when he gets here, we could all act like, you know...",[chandler comes in.]
1,15,3,3,never mind. but it was going to be really good.,
1,15,3,13,so was it a lot more money?,
1,15,3,20,"oooh! i have something you can do! i have this new massage client... steve? anyway, he's opening up a restaurant and he's looking for a head chef.",[pause]
1,15,3,22,"hi! oh, yeah, no, i know. you're a chef. i know, and i thought of you first, but um, chandler's the one who needs a job right now, so....","[turns back to chandler, then to monica]"
1,15,3,24,"yeah, yeah!",[to monica's tapping]
1,15,3,26,"well, he wants to do some ecclectic, so he's looking for someone who can, you know, create the entire menu.",
1,15,3,28,"yeah, i know! so, what do you think?",[turns to chandler]
1,15,3,30,ok. oh monica! guess what!,[pause]
1,15,4,2,"where are you going, mr. suity-man?",
1,15,4,10,ooh! brian's song !,
1,15,4,16,yummy noises.,[as though rachel wasn't paying attention]
1,15,4,19,"ooh! i know what you could make! i know! oh, you should definitely make that thing... you know, with the stuff? you know, that thing... with the stuff...? ok, i don't know.",[runs over to join monica and rachel in the kitchen] [monica doesn't know.] [sits down]
1,15,4,24,"oh, is this the bug lady?",
1,15,6,8,that's so great! 'cause you already know how to do that!,
1,15,6,16,ten dollars an hour for what?,
1,15,9,1,"wow! it's huge! it's so much bigger than the cubicle. oh, this is a cube.",[excited]
1,15,9,3,oh! you have a window!,
1,15,9,5,oh look! that guy's peeing!,
1,15,9,7,ok.,[sitting]
1,15,11,5,"mmmmmm! everything smells so delicious! you know, i can't remember a time i smelt such a delicious combination of of, ok, smells.",[overemphasizing] [monica signals her to stop]
1,15,11,10,"in the cab, on the way over, steve blazed up a doobie.",[whispers]
1,15,11,12,"smoked a joint? you know, lit a bone? weed? hemp? ganja?",
1,15,12,5,yeah! you know all those yummy noises? i wasn't faking.,[ross gets up and goes over to the counter and joey follows him.]
1,15,12,14,you guys wanna try and catch a late movie or something?,
1,15,14,0,how's this?,[presses down hard]
1,15,14,2,sorry. how about over here?,[presses down hard again]
